City,Date,PM2.5,PM10,NO2,NOx,NH3,O3,AQI,AQI_Bucket
Talcher,2017-12-21,67.45,118.13,28.56,32.31,23.48,0.03,166.46,Moderate
Talcher,2017-12-22,67.45,118.13,28.56,32.31,23.48,0.02,166.46,Moderate
Talcher,2017-12-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-27,67.45,118.13,28.56,32.31,23.48,0.15,166.46,Moderate
Talcher,2017-12-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2017-12-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-10,67.45,118.13,0.09,32.31,0.02,0.06,166.46,Moderate
Talcher,2018-01-11,67.45,118.13,0.12,32.31,0.01,0.04,166.46,Moderate
Talcher,2018-01-12,67.45,118.13,0.11,32.31,0.02,0.06,166.46,Moderate
Talcher,2018-01-13,67.45,118.13,0.05,32.31,0.02,0.05,166.46,Moderate
Talcher,2018-01-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-24,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-30,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-01-31,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-07,123.61,322.43,29.29,43.73,7.3,29.76,166.46,Moderate
Talcher,2018-02-08,135.85,341.78,27.72,54.67,6.63,18.54,311,'Very Poor'
Talcher,2018-02-09,172.05,381.02,45.34,93.33,10.19,17.65,321,'Very Poor'
Talcher,2018-02-10,143.05,314.95,55.96,139.18,9.55,11.32,343,'Very Poor'
Talcher,2018-02-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-02-12,117.74,264.67,27.17,46.24,9.65,28.32,166.46,Moderate
Talcher,2018-02-13,173.67,411.74,54.41,88.22,8.64,18.61,343,'Very Poor'
Talcher,2018-02-14,73.52,209.94,17.65,29.99,10.55,14.69,269,Poor
Talcher,2018-02-15,145.63,280.32,32.76,61.35,8.53,23.31,243,Poor
Talcher,2018-02-16,193.1,415.79,68.73,139.34,6.54,26.16,350,'Very Poor'
Talcher,2018-02-17,174.89,336.83,48.53,93.46,5.88,25.58,362,'Very Poor'
Talcher,2018-02-18,209.23,448.44,69.51,140.12,5.42,24.45,369,'Very Poor'
Talcher,2018-02-19,138.1,293.77,47.28,89.11,5.73,23.4,356,'Very Poor'
Talcher,2018-02-20,135.54,290.37,32.28,55.72,8.2,21.31,305,'Very Poor'
Talcher,2018-02-21,183.64,337.62,48.33,97.52,7.93,25.19,320,'Very Poor'
Talcher,2018-02-22,238.35,529.88,94.69,195.22,7.69,24.42,474,Severe
Talcher,2018-02-23,223.24,428.19,99.8,183.72,9.87,23.63,452,Severe
Talcher,2018-02-24,172.69,365.85,44.13,80.14,15.4,29.15,356,'Very Poor'
Talcher,2018-02-25,174.97,356.57,37.09,65.96,15.49,25.24,334,'Very Poor'
Talcher,2018-02-26,207.2,446.6,59.91,106.99,12.05,21.31,400,'Very Poor'
Talcher,2018-02-27,159.51,373.57,59.94,99.82,10.19,21.7,378,'Very Poor'
Talcher,2018-02-28,202.82,450.74,76.15,153.57,13.07,20.57,368,'Very Poor'
Talcher,2018-03-01,186.41,378.45,27.03,124.82,30.09,21.77,367,'Very Poor'
Talcher,2018-03-02,198.3,392.54,32.55,118.98,28.91,26.23,365,'Very Poor'
Talcher,2018-03-03,166.3,395,27.44,90.31,27.32,27.58,348,'Very Poor'
Talcher,2018-03-04,283.31,488.72,36.38,185.73,28.93,30.91,484,Severe
Talcher,2018-03-05,173.38,404.44,30.83,104.99,25.67,24.1,396,'Very Poor'
Talcher,2018-03-06,145.3,329.78,26.55,82.66,23.23,23.11,341,'Very Poor'
Talcher,2018-03-07,147.24,333.81,35.12,101.13,25.13,29.6,320,'Very Poor'
Talcher,2018-03-08,111.63,241.12,27.81,67.24,24.24,28.35,295,Poor
Talcher,2018-03-09,179.03,312.37,36.17,88.72,23.86,36.28,258,Poor
Talcher,2018-03-10,144.24,279.06,28.4,97.95,26.96,29.23,329,'Very Poor'
Talcher,2018-03-11,82.18,164.53,27.52,59.55,23.7,6.41,323,'Very Poor'
Talcher,2018-03-12,169.33,393.78,48.95,71.18,22.33,20.93,166.46,Moderate
Talcher,2018-03-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-03-20,331.81,382.08,43.96,184.13,25.29,36.52,166.46,Moderate
Talcher,2018-03-21,217.86,358.15,31.96,155.71,26.85,21.34,425,Severe
Talcher,2018-03-22,100.51,230.12,28.68,44.97,23.66,27.49,306,'Very Poor'
Talcher,2018-03-23,108.45,251.27,20.49,38.95,18.29,40.37,206,Poor
Talcher,2018-03-24,90.03,210.68,19.34,22.1,7.36,40.66,251,Poor
Talcher,2018-03-25,64.52,143.31,20.37,17.79,11.14,33.19,168,Moderate
Talcher,2018-03-26,93.41,244.58,18.51,26.93,11.43,42.6,148,Moderate
Talcher,2018-03-27,155.14,352.21,22.58,75.12,10.83,25.25,288,Poor
Talcher,2018-03-28,183.49,355.28,32.85,142.85,10.97,21.09,354,'Very Poor'
Talcher,2018-03-29,61.01,146.11,29.3,44.85,13.12,26.21,230,Poor
Talcher,2018-03-30,53.41,132.9,17.11,17.71,11.73,42.14,130,Moderate
Talcher,2018-03-31,60.32,150.73,11.38,12.5,13.34,47.11,127,Moderate
Talcher,2018-04-01,75.21,131.5,10.88,12.5,12.21,40.31,134,Moderate
Talcher,2018-04-02,29.93,90.34,4.7,65.58,17.55,38.27,139,Moderate
Talcher,2018-04-03,39.69,133.54,10.7,9.8,12.03,43.94,99,Satisfactory
Talcher,2018-04-04,53.48,113.22,19.8,22.98,10.65,16.1,120,Moderate
Talcher,2018-04-05,67.45,118.13,28.56,32.31,23.48,34.49,114,Moderate
Talcher,2018-04-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-04-13,67.45,118.13,20.28,29.24,6.71,47.09,166.46,Moderate
Talcher,2018-04-14,67.45,22.63,10.48,8.89,11.31,27.68,166.46,Moderate
Talcher,2018-04-15,35.65,141.11,17.29,24.66,7.71,34.42,154,Moderate
Talcher,2018-04-16,110.34,217.23,34.59,51.83,7.68,31.88,193,Moderate
Talcher,2018-04-17,64.68,126.32,12.95,15.87,7.6,34.67,200,Moderate
Talcher,2018-04-18,108.11,166.64,15.7,59.86,21.67,39.53,215,Poor
Talcher,2018-04-19,59.36,135.68,33.14,49.46,34.95,29.51,267,Poor
Talcher,2018-04-20,34.41,81.16,20.36,41.96,32.72,15.98,96,Satisfactory
Talcher,2018-04-21,51.96,99.53,9.44,47.44,32.33,18.02,110,Moderate
Talcher,2018-04-22,102.35,38.76,1.36,43.08,31.9,12.32,139,Moderate
Talcher,2018-04-23,45.11,70.31,3.5,29.43,28.91,16.11,89,Satisfactory
Talcher,2018-04-24,82.83,177.12,14.05,53.61,32.86,27.05,145,Moderate
Talcher,2018-04-25,90.72,373.29,28.56,56.89,24.09,4.84,196,Moderate
Talcher,2018-04-26,43.09,139.17,10.52,52.85,44.13,39.63,166.46,Moderate
Talcher,2018-04-27,20.11,97.93,8.17,34.1,31.23,21.48,101,Moderate
Talcher,2018-04-28,30.96,115.35,11.97,28.2,34.62,22.32,104,Moderate
Talcher,2018-04-29,37.37,98.75,7.91,24.23,29.58,23.55,100,Satisfactory
Talcher,2018-04-30,51.56,96.27,8.79,14.61,27.75,22.65,100,Satisfactory
Talcher,2018-05-01,39.03,73.5,8.79,42.01,38.3,23.49,98,Satisfactory
Talcher,2018-05-02,38.9,92.05,33.4,31.09,25.61,14.33,94,Satisfactory
Talcher,2018-05-03,72.57,103.33,17.06,45.6,37.2,23.47,112,Moderate
Talcher,2018-05-04,46.59,115.67,8.07,6.53,25.57,23.78,104,Moderate
Talcher,2018-05-05,43.79,118.46,6.74,5.39,24.9,22.29,114,Moderate
Talcher,2018-05-06,42.56,109.73,13.9,13.85,24.21,15.95,109,Moderate
Talcher,2018-05-07,67.72,179.63,18.76,17.14,24.5,19.8,128,Moderate
Talcher,2018-05-08,51,147.09,20.01,21.32,24.68,22.49,140,Moderate
Talcher,2018-05-09,66.42,164.92,22.42,23.4,25.38,35.76,138,Moderate
Talcher,2018-05-10,60.01,168.17,26.98,34.67,25.92,33.96,155,Moderate
Talcher,2018-05-11,46.17,103.29,14.76,41.23,50.62,27.77,124,Moderate
Talcher,2018-05-12,42.77,120.6,13.67,18.39,25.25,29.31,111,Moderate
Talcher,2018-05-13,53.33,92.78,4.45,12.04,25.97,31.89,103,Moderate
Talcher,2018-05-14,32.69,62.61,6.21,21.93,28.19,21.26,95,Satisfactory
Talcher,2018-05-15,77.37,146.11,15.57,43.15,29.18,18.44,139,Moderate
Talcher,2018-05-16,66.31,127.03,9.57,12.01,25.13,24.2,119,Moderate
Talcher,2018-05-17,49.13,108.26,1.5,9.14,26.44,27.45,122,Moderate
Talcher,2018-05-18,59.5,161.8,11.73,14.61,27.58,19.26,110,Moderate
Talcher,2018-05-19,69.14,120.9,10.7,23.79,27.74,19.73,141,Moderate
Talcher,2018-05-20,38.38,92.97,7.81,9.08,26.73,21.94,107,Moderate
Talcher,2018-05-21,84.96,143.73,8.06,24.69,21.07,28.68,108,Moderate
Talcher,2018-05-22,80.66,147.79,6.86,8.18,13.52,22.57,163,Moderate
Talcher,2018-05-23,36.34,74.74,8.64,7.91,13.87,14.98,124,Moderate
Talcher,2018-05-24,39.91,84.57,10.59,9.34,14.47,12.84,91,Satisfactory
Talcher,2018-05-25,25.78,84.37,9.89,11.65,14.18,9.61,88,Satisfactory
Talcher,2018-05-26,31.1,86.26,24.09,33.93,19.82,6.28,90,Satisfactory
Talcher,2018-05-27,36.97,94.18,12.13,16.91,14.32,10.35,89,Satisfactory
Talcher,2018-05-28,38.07,104.7,19.01,20.39,12.86,10.5,102,Moderate
Talcher,2018-05-29,40.07,113.21,11.83,11,12.69,22.41,111,Moderate
Talcher,2018-05-30,33.75,74.44,12.55,14.57,12.61,23.4,104,Moderate
Talcher,2018-05-31,79.39,162.66,19.67,25.46,11.41,22.59,108,Moderate
Talcher,2018-06-01,54.6,114.36,11.66,19.45,13.24,11.59,182,Moderate
Talcher,2018-06-02,49.37,98.48,14.27,19.01,13,10.14,98,Satisfactory
Talcher,2018-06-03,132.55,206.24,8.09,16.1,13.43,16.25,201,Poor
Talcher,2018-06-04,69.21,165.95,17.9,24.3,10.1,22.1,148,Moderate
Talcher,2018-06-05,53.57,106.84,10.98,11.98,12.93,15.38,125,Moderate
Talcher,2018-06-06,57.77,113.57,15.3,8.91,13.74,9.14,106,Moderate
Talcher,2018-06-07,59.3,113.1,28.56,0,23.48,34.49,107,Moderate
Talcher,2018-06-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-17,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-06-18,31.44,285.1,28.56,0,23.48,34.49,166.46,Moderate
Talcher,2018-06-19,23.77,202.62,28.56,0,23.48,34.49,200,Moderate
Talcher,2018-06-20,29.49,194.29,28.56,0,23.48,34.49,166,Moderate
Talcher,2018-06-21,44.47,171.72,28.56,0,23.48,34.49,155,Moderate
Talcher,2018-06-22,31.75,151.44,28.56,0,23.48,34.49,131,Moderate
Talcher,2018-06-23,18.9,108.97,28.56,0,23.48,34.49,124,Moderate
Talcher,2018-06-24,24.69,124.5,28.56,0,23.48,34.49,110,Moderate
Talcher,2018-06-25,26.57,120.71,28.56,0,23.48,34.49,116,Moderate
Talcher,2018-06-26,36.11,142.65,28.56,0,23.48,34.49,113,Moderate
Talcher,2018-06-27,25.06,80.14,28.56,0,23.48,34.49,119,Moderate
Talcher,2018-06-28,14.66,53.63,11.58,10.78,18.83,15.95,102,Moderate
Talcher,2018-06-29,22.15,87.77,11.43,33.26,19.61,16.64,103,Moderate
Talcher,2018-06-30,26.38,127.81,14.84,36.51,20.82,19.4,115,Moderate
Talcher,2018-07-01,24.39,124.45,12.91,28.65,20.28,20.54,121,Moderate
Talcher,2018-07-02,21,104.21,7.05,27.72,22.07,20.75,111,Moderate
Talcher,2018-07-03,19.47,122.99,6.14,25.68,21.53,18.66,105,Moderate
Talcher,2018-07-04,29.32,172,5.03,36.31,22.35,19.5,134,Moderate
Talcher,2018-07-05,23.7,155.58,3.42,35.92,21.86,19.05,144,Moderate
Talcher,2018-07-06,26.47,145.76,3.85,38.02,21.4,20.95,138,Moderate
Talcher,2018-07-07,23.59,139.36,5.04,27.07,19.92,20.51,128,Moderate
Talcher,2018-07-08,23.54,105.13,3.97,22.04,19.74,21.47,113,Moderate
Talcher,2018-07-09,13.64,57.78,2.07,15.4,19.25,22.09,102,Moderate
Talcher,2018-07-10,16.27,87.85,3.49,21.05,19.34,20.85,102,Moderate
Talcher,2018-07-11,24.07,115.13,3.09,27.21,20.04,19.41,108,Moderate
Talcher,2018-07-12,17.92,64.18,3.43,23.18,20.19,19.79,108,Moderate
Talcher,2018-07-13,15.79,79.97,2.51,21.98,20.68,20.85,108,Moderate
Talcher,2018-07-14,17.77,60.31,2.17,19.31,19.71,20.47,107,Moderate
Talcher,2018-07-15,12.41,46.25,2.21,34.8,26.69,18.73,109,Moderate
Talcher,2018-07-16,13.96,35.86,0.05,23.14,19.34,18.66,106,Moderate
Talcher,2018-07-17,13.74,30.83,1.26,47.86,27.14,15.93,105,Moderate
Talcher,2018-07-18,23.6,120.81,2.87,35.09,20.88,19.35,111,Moderate
Talcher,2018-07-19,21.58,96.68,2.79,27.34,21.37,19.69,122,Moderate
Talcher,2018-07-20,25.77,83.04,3.96,25.24,21.2,20.8,110,Moderate
Talcher,2018-07-21,11.15,27.71,3.33,15.69,20.38,20.57,106,Moderate
Talcher,2018-07-22,10.71,23.13,1.51,16.87,20.04,18.74,104,Moderate
Talcher,2018-07-23,19.74,89.81,2.26,30.82,21.58,17.53,108,Moderate
Talcher,2018-07-24,26.77,161.69,0.92,42.21,23.82,18.28,130,Moderate
Talcher,2018-07-25,27.24,140.86,28.56,24.65,22.39,17.5,136,Moderate
Talcher,2018-07-26,22.6,84.21,28.56,0,23.48,34.49,84,Satisfactory
Talcher,2018-07-27,21.94,141.33,28.56,0,23.48,34.49,98,Satisfactory
Talcher,2018-07-28,25.81,156.76,28.56,0,23.48,34.49,136,Moderate
Talcher,2018-07-29,27.05,131.48,28.56,0,23.48,34.49,137,Moderate
Talcher,2018-07-30,32.26,94.76,28.56,0,23.48,34.49,109,Moderate
Talcher,2018-07-31,31.28,157.72,28.56,0,23.48,34.49,102,Moderate
Talcher,2018-08-01,25.01,180.81,28.56,0,23.48,34.49,147,Moderate
Talcher,2018-08-02,31.23,117.92,28.56,0,23.48,34.49,146,Moderate
Talcher,2018-08-03,23.22,140.67,28.56,0,23.48,34.49,115,Moderate
Talcher,2018-08-04,33.27,189.52,28.56,0,23.48,34.49,138,Moderate
Talcher,2018-08-05,30.95,172.93,28.56,0,23.48,34.49,167,Moderate
Talcher,2018-08-06,16.5,101.76,28.56,0,23.48,34.49,113,Moderate
Talcher,2018-08-07,2.65,51.95,28.56,0,23.48,34.49,78,Satisfactory
Talcher,2018-08-08,11.88,39.4,28.56,0,23.48,34.49,51,Satisfactory
Talcher,2018-08-09,29.54,118.13,28.56,0,23.48,34.49,166.46,Moderate
Talcher,2018-08-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-12,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-13,15.99,118.13,4.56,37.4,23.7,26.34,166.46,Moderate
Talcher,2018-08-14,17.98,118.13,3.61,25.84,21.87,21.32,111,Moderate
Talcher,2018-08-15,14.65,118.13,0.09,15.2,21.1,21.9,113,Moderate
Talcher,2018-08-16,38.91,118.13,2.82,13.15,20.57,22.04,104,Moderate
Talcher,2018-08-17,7.17,118.13,28.56,6.45,20.36,19.98,97,Satisfactory
Talcher,2018-08-18,67.45,118.13,10.13,24.3,18.85,35.38,166.46,Moderate
Talcher,2018-08-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-20,23.22,22.48,1.72,21.69,22.13,22.7,166.46,Moderate
Talcher,2018-08-21,29.66,29.17,6.53,25.27,21.88,24.1,111,Moderate
Talcher,2018-08-22,22.35,11.09,28.56,25.84,23.11,22.24,110,Moderate
Talcher,2018-08-23,28.73,18.31,1.15,25.99,21.5,23.82,108,Moderate
Talcher,2018-08-24,67.45,118.13,28.56,32.31,23.48,34.49,76,Satisfactory
Talcher,2018-08-25,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-27,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-28,10.04,16.04,1.49,23.58,19,25.3,166.46,Moderate
Talcher,2018-08-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-08-30,35.68,100.35,28.56,43.58,20.82,23.4,166.46,Moderate
Talcher,2018-08-31,11.4,34.2,28.56,37.83,23.39,19.58,166.46,Moderate
Talcher,2018-09-01,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-02,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-03,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-04,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-06,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-07,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-08,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-09,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-10,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-11,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-12,67.45,118.13,28.56,32.31,22.31,14.55,166.46,Moderate
Talcher,2018-09-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2018-09-17,67.45,118.13,28.56,32.31,28,9.72,166.46,Moderate
Talcher,2018-09-18,67.45,118.13,28.56,32.31,27.83,10.62,166.46,Moderate
Talcher,2018-09-19,67.45,118.13,28.56,32.31,28.84,10.77,166.46,Moderate
Talcher,2018-09-20,67.45,0.01,20.45,32.31,31.24,11.58,166.46,Moderate
Talcher,2018-09-21,67.45,0.02,104.97,32.31,42.82,20,166.46,Moderate
Talcher,2018-09-22,67.45,0.04,31.52,32.31,31.5,12.6,14,Good
Talcher,2018-09-23,67.45,0.06,36.26,32.31,27.98,12.29,15,Good
Talcher,2018-09-24,67.45,0.13,38.4,32.31,27.52,12.42,15,Good
Talcher,2018-09-25,67.45,0.14,43.88,32.31,24.65,13.33,16,Good
Talcher,2018-09-26,67.45,0.16,51.75,32.31,24.28,12.83,16,Good
Talcher,2018-09-27,67.45,0.14,56.73,32.31,26.21,14.33,23,Good
Talcher,2018-09-28,67.45,0.24,51.56,32.31,23.53,14.23,17,Good
Talcher,2018-09-29,67.45,0.21,44.06,32.31,22.65,15.47,20,Good
Talcher,2018-09-30,67.45,0.17,54.75,32.31,23.75,14.37,17,Good
Talcher,2018-10-01,67.45,118.13,65.89,32.31,22.32,14.88,17,Good
Talcher,2018-10-02,67.45,118.13,71.06,32.31,24.42,13.53,166.46,Moderate
Talcher,2018-10-03,67.45,118.13,64.62,32.31,22.98,14.56,166.46,Moderate
Talcher,2018-10-04,67.45,118.13,83.69,32.31,23.26,13.17,166.46,Moderate
Talcher,2018-10-05,67.45,118.13,96.28,32.31,23.71,15.7,166.46,Moderate
Talcher,2018-10-06,67.45,118.13,72.33,32.31,23.94,11.83,166.46,Moderate
Talcher,2018-10-07,67.45,118.13,75.07,32.31,23.11,13.52,166.46,Moderate
Talcher,2018-10-08,67.45,118.13,89.1,32.31,24.6,13.05,166.46,Moderate
Talcher,2018-10-09,67.45,118.13,69.96,32.31,23.8,13.53,166.46,Moderate
Talcher,2018-10-10,67.45,118.13,41.38,32.31,22.82,11.48,166.46,Moderate
Talcher,2018-10-11,67.45,0.04,21.58,32.31,24.41,13.6,166.46,Moderate
Talcher,2018-10-12,67.45,0.03,18.5,32.31,21.43,14.84,17,Good
Talcher,2018-10-13,67.45,0.07,51.49,32.31,23.46,10.33,13,Good
Talcher,2018-10-14,67.45,0.13,70.9,32.31,24.71,11.82,15,Good
Talcher,2018-10-15,67.45,0.17,97.79,32.31,25.81,11.27,16,Good
Talcher,2018-10-16,79.71,0.22,79.92,146.19,26.32,12.18,46,Good
Talcher,2018-10-17,14.62,0.19,4.85,74.17,25.23,12.52,118,Moderate
Talcher,2018-10-18,23.56,0.18,8.82,109.46,27.34,10.93,117,Moderate
Talcher,2018-10-19,58.85,0.24,19.71,82.97,24.7,13.02,119,Moderate
Talcher,2018-10-20,58.15,0.26,24.98,83.31,24.19,13.16,116,Moderate
Talcher,2018-10-21,58.19,0.26,6.61,88.74,24.31,14.24,111,Moderate
Talcher,2018-10-22,63.74,0.2,13.5,96.36,25.14,13.38,127,Moderate
Talcher,2018-10-23,66.55,0.23,8.34,49.57,23.13,16.15,123,Moderate
Talcher,2018-10-24,47.45,0.21,16.32,66.47,23.62,12.59,109,Moderate
Talcher,2018-10-25,61.37,0.29,13.43,101.92,25.15,10.96,113,Moderate
Talcher,2018-10-26,60.29,0.28,15.81,121.28,25.46,9.43,148,Moderate
Talcher,2018-10-27,64.91,0.27,5.87,104.39,27.7,10.75,135,Moderate
Talcher,2018-10-28,48.84,0.19,2.53,70.86,26.93,11.07,112,Moderate
Talcher,2018-10-29,31.23,28.73,2.11,44.87,26.18,13.2,107,Moderate
Talcher,2018-10-30,25.79,104.81,0.24,42.32,24.32,11.82,107,Moderate
Talcher,2018-10-31,31.74,121.87,2.3,68.67,25.52,11.67,115,Moderate
Talcher,2018-11-01,27.15,88.97,2.04,54.07,24.02,13.73,113,Moderate
Talcher,2018-11-02,37.81,138.32,2.05,51.36,25.01,13.44,112,Moderate
Talcher,2018-11-03,59.16,208.18,15.89,76.84,25.22,13.06,150,Moderate
